"b","n","selector","psi","lower","upper","PnEIC","sn"
17,1000,"TMLE",2.81641513332652,2.69973053232429,2.93309973432875,7.88170663023908e-10,NA
18,1000,"relax",3.16665699733853,2.93704025237931,3.39627374229775,0.0025987671147576,0.0169594022599279
18,1000,"min_var",3.26225829306483,3.04812699222595,3.47638959390371,-7.39149023550648e-06,0.0158156534620902
18,1000,"TMLE",3.14744813221874,2.89091971372295,3.40397655071452,3.07866687872249e-16,NA
19,1000,"relax",2.96377828910112,2.74364962492385,3.1839069532784,0.000794224077330938,0.0162586163538988
19,1000,"min_var",2.91390717606857,2.69657924376994,3.1312351083672,4.09415712373635e-05,0.0160517554014862
19,1000,"TMLE",2.85516534003641,2.69187265287374,3.01845802719908,9.77967993928816e-10,NA
20,1000,"relax",3.28957756878853,3.0732484826581,3.50590665491895,0.000931266815450814,0.0159779810172817
20,1000,"min_var",3.21476011428542,3.00598978784431,3.42353044072654,0.000530272070354767,0.0154196940065503
20,1000,"TMLE",3.33238066716132,3.17215084239967,3.49261049192296,7.90017899189588e-16,NA
21,1000,"relax",3.10434528981209,2.90684290320799,3.30184767641618,-4.2147034476972e-06,0.0145874484123948
21,1000,"min_var",3.1363422551021,2.94450482879854,3.32817968140565,4.55417262418764e-05,0.0141690366779176
21,1000,"TMLE",3.11068112373234,2.97760785128507,3.24375439617961,5.05260152177425e-10,NA
22,1000,"relax",3.02554760071635,2.79293268651826,3.25816251491444,0.000503732270681222,0.0171808458579301
22,1000,"min_var",2.98582053213596,2.76089367263484,3.21074739163709,3.504002271662e-05,0.0166130091689058
22,1000,"TMLE",2.98826393559072,2.85179877689106,3.12472909429037,1.56356286986638e-10,NA
23,1000,"relax",3.30719026200294,3.08951865528323,3.52486186872266,-0.00016794650150855,0.0160771390587394
23,1000,"min_var",3.12630909099102,2.91415652564349,3.33846165633855,1.22309947261274e-05,0.0156695048387844
23,1000,"TMLE",3.22846671404714,3.09129501471604,3.36563841337824,-1.74967462393538e-16,NA
24,1000,"relax",3.19367554592907,2.9644601734254,3.42289091843275,0.00581497321426118,0.016929757048596
24,1000,"min_var",3.11327896904707,2.8935328229171,3.33302511517704,0.00103033284151135,0.0162303637217264
24,1000,"TMLE",3.07278493309228,2.90551305853218,3.24005680765238,3.36800371121028e-16,NA
25,1000,"relax",3.06271946760893,2.83250948724501,3.29292944797285,-0.000116228664949587,0.0170032183930455
25,1000,"min_var",2.96162513178453,2.7382797643064,3.18497049926266,1.6882943545852e-05,0.0164962007915656
25,1000,"TMLE",3.05259700182209,2.86594948951583,3.23924451412835,3.43344077722348e-10,NA
26,1000,"relax",3.03889947420955,2.83621210286725,3.24158684555185,0.000630738330042296,0.0149704093410606
26,1000,"min_var",3.03958010945559,2.83804276104194,3.24111745786924,-0.000286679408759521,0.0148854691009288
26,1000,"TMLE",2.98852153528189,2.86300982751493,3.11403324304885,2.01537223598689e-10,NA
27,1000,"relax",2.93107699983895,2.730410389395,3.1317436102829,-0.000808944346717142,0.0148211567377614
27,1000,"min_var",3.11005699598372,2.91402644708737,3.30608754488007,-9.46781429678871e-05,0.0144787390595496
27,1000,"TMLE",2.99136137616133,2.82099654057903,3.16172621174363,-3.48508629724117e-16,NA
28,1000,"relax",2.87744486670375,2.52909572598996,3.22579400741754,-0.000619549267867693,0.0257289302019966
28,1000,"min_var",2.87977338269234,2.53148555306538,3.22806121231929,-7.38597678227848e-05,0.0257244017892937
28,1000,"TMLE",3.15019942392598,3.00317802825101,3.29722081960095,-5.41998087036366e-16,NA
29,1000,"relax",2.94368568203449,2.71768382470215,3.16968753936683,0.00138138882243994,0.0166924080849186
29,1000,"min_var",2.8350989929533,2.61117878850747,3.05901919739913,-2.90964559844965e-06,0.0165386580233799
29,1000,"TMLE",2.97955615460751,2.8455769776749,3.11353533154012,2.63562987250915e-10,NA
30,1000,"relax",2.87863652245283,2.60500584940143,3.15226719550423,-3.74873281693919e-05,0.0202102536370233
30,1000,"min_var",2.88558952266216,2.61220285291415,3.15897619241017,4.53015813476262e-05,0.0201922316492293
30,1000,"TMLE",2.90704150906323,2.74758142796748,3.06650159015899,-5.62833078212276e-16,NA
31,1000,"relax",3.22231928768456,2.97437879910649,3.47025977626263,0.00147010188401497,0.0183127867397706
31,1000,"min_var",3.089582605744,2.84876156615928,3.33040364532872,7.15807527553349e-05,0.0177869470438518
31,1000,"TMLE",3.11744098471679,2.98403295837254,3.25084901106104,4.00039159784149e-17,NA
32,1000,"relax",3.14553610891461,2.92297915629822,3.368093061531,0.00108961854365185,0.0164379687806976
32,1000,"min_var",3.46503139389157,3.25741520991465,3.6726475778685,3.66810053012424e-05,0.0153344494991479
32,1000,"TMLE",3.12591888385243,2.85364592140715,3.3981918462977,-2.08850406586969e-17,NA
33,1000,"relax",2.96262468577623,2.7453329456501,3.17991642590237,0.00212903288256005,0.0160490822618937
33,1000,"min_var",2.67329494573623,2.46514587323583,2.88144401823663,-9.70278291311469e-05,0.0153738084354085
33,1000,"TMLE",2.91440885859587,2.77783490251634,3.0509828146754,3.88571645074088e-10,NA
34,1000,"relax",3.11543391793489,2.89489386135857,3.33597397451122,0.000351621325895164,0.0162890016343074
34,1000,"min_var",3.16288931031883,2.94997995697182,3.37579866366584,-0.000156445199164201,0.0157254009020741
34,1000,"TMLE",3.15921681075698,3.00761711738363,3.31081650413032,1.56956565799948e-15,NA
35,1000,"relax",2.94228012090206,2.72433189782333,3.1602283439808,6.29678033587693e-05,0.0160975698339649
35,1000,"min_var",2.97090284825206,2.75932809752992,3.18247759897419,6.41886134943871e-06,0.0156268276783469
35,1000,"TMLE",2.90570396224694,2.76643413912264,3.04497378537124,6.66214640540012e-10,NA
36,1000,"relax",3.24799147725046,3.03461824218727,3.46136471231364,-0.000260102491066341,0.0157596630227527
36,1000,"min_var",3.23456252132177,3.02874509067193,3.44037995197162,9.19086744206259e-05,0.0152015942875399
36,1000,"TMLE",3.10211191520975,2.96767556920327,3.23654826121623,2.98793108310935e-17,NA
37,1000,"relax",2.91190955634117,2.67392399932718,3.14989511335516,0.000212036601716529,0.0175775194190216
37,1000,"min_var",2.60393893666804,2.37914024264379,2.82873763069229,-1.61843764710345e-05,0.016603542917311
37,1000,"TMLE",2.92680826647648,2.74519792471789,3.10841860823507,6.91773027750031e-17,NA
38,1000,"relax",3.01411065190226,2.75964566365507,3.26857564014945,0.00271509337719205,0.0187946837131515
38,1000,"min_var",2.79503414232001,2.58014190829059,3.00992637634943,-2.5738472459096e-05,0.0158718556875577
38,1000,"TMLE",3.04790122558282,2.8973765330484,3.19842591811725,2.10332294116322e-16,NA
39,1000,"relax",3.01956995588303,2.77573951300076,3.26340039876529,-0.00039549076130014,0.0180092203849991
39,1000,"min_var",2.80137815198839,2.57489045480238,3.0278658491744,-5.18844557848716e-05,0.0167282920249761
39,1000,"TMLE",2.8849907496821,2.6994491339846,3.0705323653796,-2.43762041801654e-16,NA
40,1000,"relax",3.17390355774581,2.95964006728838,3.38816704820325,-0.000203623551483324,0.0158254169352034
40,1000,"min_var",3.08765402594909,2.87763746797052,3.29767058392766,0.000145436657233413,0.0155117401765998
40,1000,"TMLE",3.1036568987295,2.93806369574961,3.26925010170939,-4.75832481056093e-17,NA
41,1000,"relax",3.01265892922878,2.80885617106943,3.21646168738814,-0.000205217835473072,0.0150527913716447
41,1000,"min_var",2.93153927252173,2.73355185469177,3.1295266903517,-0.000236375736272181,0.0146232726275219
41,1000,"TMLE",2.94448941857185,2.77839216116932,3.11058667597437,-5.9388019675588e-16,NA
42,1000,"relax",3.04019073431492,2.80802816231359,3.27235330631624,-0.000734342750147243,0.0171474360416057
42,1000,"min_var",2.8622106115371,2.6414148798492,3.083006343225,-2.75478177567799e-06,0.0163078856972527
42,1000,"TMLE",3.00129839828877,2.85006316639931,3.15253363017822,2.94480097858679e-16,NA
43,1000,"relax",3.14447846728325,2.93275553584002,3.35620139872648,-0.0014477886741689,0.0156377722479889
43,1000,"min_var",3.13001386582434,2.93187534890099,3.32815238274769,1.60859137472606e-05,0.0146344327469908
43,1000,"TMLE",3.11638421849841,2.97089232306393,3.2618761139329,-1.89746330626905e-16,NA
44,1000,"relax",3.11243797245026,2.87655567755138,3.34832026734913,-0.000856741137005878,0.0174221733083769
44,1000,"min_var",3.17069401507375,2.94060643460442,3.40078159554308,-0.000330122592233101,0.0169941779850851
44,1000,"TMLE",3.0215454011418,2.85308209971772,3.19000870256589,3.24120938421935e-16,NA
45,1000,"relax",3.1500322769928,2.92508575422453,3.37497879976106,-0.000810594758560717,0.0166144614900649
45,1000,"min_var",2.91194396713294,2.70586485314538,3.1180230811205,-0.000125193530578707,0.0152209221156986
45,1000,"TMLE",2.97639039854366,2.82083741757528,3.13194337951204,8.40089072307038e-10,NA
46,1000,"relax",3.00352226008356,2.77928628922833,3.22775823093878,0.00284235863004847,0.0165619804058917
46,1000,"min_var",3.01830721173346,2.81198085371845,3.22463356974847,-0.000362872832765134,0.0152391834620943
46,1000,"TMLE",3.14341603709238,3.00536508790586,3.2814669862789,-1.93191193294598e-16,NA
47,1000,"relax",2.9785305371666,2.73716672357937,3.21989435075382,0.000866506104493437,0.0178270361176969
47,1000,"min_var",2.8995234270072,2.66004269854634,3.13900415546806,0.000152801610081598,0.0176879521926398
47,1000,"TMLE",2.92257811109764,2.75444390300218,3.09071231919311,5.16806969483741e-10,NA
48,1000,"relax",3.31063979085833,3.08073156382728,3.54054801788938,0.00273294811793743,0.0169809310108409
48,1000,"min_var",3.67686686610913,3.45658815017671,3.89714558204155,0.000251930235669619,0.0162696991173785
48,1000,"TMLE",3.36572676039236,3.14095890811022,3.5904946126745,1.23666115325535e-14,NA
49,1000,"relax",2.87143093724012,2.64619051021775,3.0966713642625,-0.00422546029503123,0.0166361691424067
49,1000,"min_var",2.7761554747808,2.55981305704504,2.99249789251656,1.28155841912206e-05,0.0159789656843961
49,1000,"TMLE",3.00906480735306,2.87902432824572,3.13910528646041,4.03755154310126e-16,NA
50,1000,"relax",3.22415505782604,2.98909684364098,3.45921327201111,-8.02060065783292e-05,0.0173613070317357
50,1000,"min_var",3.06308166867942,2.83520221886962,3.29096111848922,0.000165333664078575,0.0168310863250928
50,1000,"TMLE",3.20080531007841,3.00981063997179,3.39179998018503,5.12237387922942e-16,NA
51,1000,"relax",3.03834519099981,2.81878279372976,3.25790758826986,7.56199646599407e-05,0.0162167921033728
51,1000,"min_var",3.05724157903969,2.84675387261684,3.26772928546255,-0.000149313725040875,0.0155465390149518
51,1000,"TMLE",2.98398869930867,2.8494732898433,3.11850410877403,4.70338090280666e-10,NA
52,1000,"relax",3.27222679906249,3.02132586610829,3.52312773201669,-4.44002409e-05,0.0185314439942835
52,1000,"min_var",3.0483296292828,2.79925939688455,3.29739986168105,-3.41956611261026e-05,0.0183962291729458
52,1000,"TMLE",3.09155095257959,2.93936328235838,3.2437386228008,-3.15017109620008e-16,NA
53,1000,"relax",2.94480469480395,2.73180014317136,3.15780924643655,-3.68108479493315e-05,0.0157324322099172
53,1000,"min_var",2.99107474978529,2.77934361341575,3.20280588615483,-6.14893916725733e-05,0.0156383782606114
53,1000,"TMLE",2.97416903795917,2.84151822580259,3.10681985011574,2.95979386832901e-16,NA
54,1000,"relax",3.04243235824108,2.81991097454124,3.26495374194092,9.02169388865952e-05,0.0164353416745437
54,1000,"min_var",3.04243235824108,2.81991097454124,3.26495374194092,9.02169388865952e-05,0.0164353416745437
54,1000,"TMLE",3.0972171717491,2.95483975840566,3.23959458509255,-5.76607761781619e-16,NA
55,1000,"relax",3.12698926169753,2.91191363939763,3.34206488399743,-0.000237928433475582,0.0158854006729177
55,1000,"min_var",3.20364928667031,2.98920386583775,3.41809470750287,-0.000108328562340288,0.0158388542409866
55,1000,"TMLE",3.24542482965191,3.02746750912916,3.46338215017466,2.33721624953026e-16,NA
56,1000,"relax",2.88511365050316,2.66583430552847,3.10439299547785,0.000798525352389962,0.0161958859724265
56,1000,"min_var",2.89522693165906,2.6828616814458,3.10759218187231,-0.000377314030186012,0.0156852136591192
56,1000,"TMLE",2.86961258279447,2.6709571376582,3.06826802793074,8.61739573016656e-10,NA
57,1000,"relax",2.77971075833678,2.48790278372436,3.0715187329492,-0.000701403326012075,0.0215528219642071
57,1000,"min_var",2.77971075833678,2.48790278372436,3.0715187329492,-0.000701403326012075,0.0215528219642071
57,1000,"TMLE",2.94559576103889,2.75957887206446,3.13161265001331,-5.02478728113889e-16,NA
58,1000,"relax",3.08338678513169,2.86660891164897,3.30016465861442,0.00354099084295908,0.0160111282741953
58,1000,"min_var",3.2287772391063,3.0149463770899,3.4426081011227,1.16910758033709e-07,0.0157934631691052
58,1000,"TMLE",3.17337279779977,2.95223872998612,3.39450686561342,4.28248636639289e-16,NA
59,1000,"relax",3.10385243396759,2.88005634343274,3.32764852450244,-0.00159056057243276,0.0165294910188444
59,1000,"min_var",2.92386411982268,2.70753663736132,3.14019160228404,-0.000252513370100743,0.0159778625709168
59,1000,"TMLE",3.1533161617173,2.97860242784001,3.32802989559458,4.03566069451244e-16,NA
60,1000,"relax",3.03931274145842,2.78319548305863,3.29542999985821,-0.00110840769627892,0.0189167197352411
60,1000,"min_var",2.96667880302131,2.72332794226651,3.21002966377612,8.26592625455275e-05,0.0179737986381325
60,1000,"TMLE",3.02524770749032,2.83698216390757,3.21351325107307,-1.13462895762889e-16,NA
61,1000,"relax",2.93577547483444,2.72225775414493,3.14929319552396,-0.000921576493835972,0.0157703346741524
61,1000,"min_var",2.88173743879408,2.67401405962865,3.0894608179595,0.00016104150570306,0.0153423668935103
61,1000,"TMLE",2.96594585229334,2.80094512384453,3.13094658074214,4.64077361099881e-10,NA
62,1000,"relax",3.06507217032015,2.85976031465857,3.27038402598174,0.000889164481109882,0.0151642527182217
62,1000,"min_var",3.1049379237327,2.91500196165639,3.29487388580901,3.47248643675501e-05,0.0140285952797155
62,1000,"TMLE",3.0022645798139,2.81109432858828,3.19343483103953,4.7313850970801e-17,NA
63,1000,"relax",3.07366725689769,2.84737857743514,3.29995593636023,-7.76714823595578e-05,0.0167135926543804
63,1000,"min_var",2.83424504114985,2.61210075686562,3.05638932543409,6.56927822262227e-05,0.0164074892603726
63,1000,"TMLE",3.02851429069759,2.87527352485466,3.18175505654052,8.14395207150665e-10,NA
64,1000,"relax",3.1388503868854,2.92548044616385,3.35222032760696,-3.46582356213463e-05,0.0157594197039786
64,1000,"min_var",3.17368664807141,2.96644088608055,3.38093241006226,9.4141196009922e-05,0.0153070902772895
64,1000,"TMLE",3.19806604553236,3.05928554547757,3.33684654558714,-5.89704663139096e-16,NA
65,1000,"relax",3.22815680327654,2.94293927625521,3.51337433029787,0.000311456105906141,0.021066054103309
65,1000,"min_var",2.81961992629617,2.54211236525128,3.09712748734107,-4.51210378939088e-05,0.0204965990558213
65,1000,"TMLE",3.03083684723431,2.86948123387921,3.1921924605894,6.27171928273599e-10,NA
66,1000,"relax",2.96056289513111,2.73518547924995,3.18594031101228,-0.0014923363313597,0.0166462870855109
66,1000,"min_var",3.13566265394315,2.9160971958578,3.3552281120285,1.02273990649245e-05,0.0162170181739844
66,1000,"TMLE",3.14960444291786,2.92997896035306,3.36922992548266,-2.45878404442346e-16,NA
67,1000,"relax",3.15498200571239,2.92804376810825,3.38192024331653,0.00186248192038023,0.016761568762641
67,1000,"min_var",3.29102744454384,3.07142217142077,3.51063271766691,0.00010144443013403,0.0162199588969738
67,1000,"TMLE",3.20005351961714,2.92941312864364,3.47069391059064,5.72635688866896e-16,NA
68,1000,"relax",2.98620722444773,2.76807613065784,3.20433831823761,-0.000620420760430768,0.0161110765925967
68,1000,"min_var",3.0542452794382,2.84791426486515,3.26057629401124,-9.96084158327006e-05,0.0152395273936348
68,1000,"TMLE",2.88044495568543,2.69505781288219,3.06583209848867,-6.68301785439196e-16,NA
69,1000,"relax",2.82804326416016,2.5999667268774,3.05611980144291,-0.00175682423174337,0.0168456431281465
69,1000,"min_var",3.05881592534646,2.83702748666758,3.28060436402534,0.000116972261120084,0.0163812066442474
69,1000,"TMLE",2.94182760810989,2.78168384257915,3.10197137364064,6.53554562356738e-17,NA
70,1000,"relax",3.12460745724499,2.87867234062034,3.37054257386965,-0.000880694857243039,0.0181646707578777
70,1000,"min_var",3.2880712274991,3.04921784974757,3.52692460525063,6.7783810557635e-05,0.017641616316572
70,1000,"TMLE",3.10714798519738,2.93839589694675,3.27590007344802,1.95781108339177e-16,NA
71,1000,"relax",3.22329459028274,3.02039625117705,3.42619292938842,0.00264234295302467,0.0149859913368936
71,1000,"min_var",3.15323087300763,2.95354925262036,3.35291249339489,0.000194727877286578,0.0147484057604914
71,1000,"TMLE",3.21488079681541,3.03192077081464,3.39784082281618,9.07720730178307e-16,NA
72,1000,"relax",3.34471849461138,3.03536189169127,3.6540750975315,0.0101990334145258,0.0228489567327451
72,1000,"min_var",3.25820234546676,2.95347471963302,3.56292997130051,0.00014042503149683,0.0225070623100467
72,1000,"TMLE",3.02083091462718,2.89482980202709,3.14683202722727,4.21916495365292e-11,NA
73,1000,"relax",3.1209211060524,2.8848899186429,3.35695229346189,0.000606111837661696,0.0174331704505129
73,1000,"min_var",3.12622176534414,2.89029174325103,3.36215178743725,0.00110675427215938,0.0174256984201275
73,1000,"TMLE",2.97909554537874,2.77784548930163,3.18034560145585,1.36215303124694e-10,NA
74,1000,"relax",3.10310097834945,2.89282697003271,3.31337498666619,0.000400015362793513,0.0155307553570815
74,1000,"min_var",3.12551110992044,2.91973948592276,3.33128273391813,-1.96659653208921e-05,0.0151982110262695
74,1000,"TMLE",3.13751091195579,2.98909581257653,3.28592601133505,1.27000413862352e-10,NA
75,1000,"relax",3.05732814003468,2.81858389580967,3.29607238425968,8.92285149681997e-05,0.0176335557573266
75,1000,"min_var",3.10639584424019,2.87719607627884,3.33559561220153,0.000732909094959496,0.0169286045032514
75,1000,"TMLE",3.17325732165833,3.0108297129494,3.33568493036725,5.25699934460786e-10,NA
76,1000,"relax",3.02455540959835,2.78466812454863,3.26444269464807,-0.00085326407273876,0.0177179803020144
76,1000,"min_var",3.16178175752234,2.93915762092394,3.38440589412074,-7.99087592979606e-05,0.0164429309631228
76,1000,"TMLE",3.12649873657163,2.96717878395103,3.28581868919224,-7.4943957290019e-17,NA
77,1000,"relax",3.20335305767536,2.97114167343749,3.43556444191323,-0.000261246371337041,0.0171510412941537
77,1000,"min_var",3.23632105444555,3.01164257569267,3.46099953319844,8.75682671497506e-05,0.0165946638647612
77,1000,"TMLE",3.19452449716479,3.04669652148602,3.34235247284355,-8.84715477961207e-17,NA
78,1000,"relax",3.18121822155476,2.94942958513793,3.41300685797159,-0.00103387506442273,0.0171198173067531
78,1000,"min_var",3.27087212623596,3.04359508118461,3.49814917128731,4.8738862210341e-05,0.016786592947122
78,1000,"TMLE",3.05782061732201,2.90481732289758,3.21082391174643,-1.53967306569178e-16,NA
79,1000,"relax",3.04017332444191,2.81046791238816,3.26987873649566,-0.00207027039124809,0.0169659511765744
79,1000,"min_var",3.14560937054694,2.92421877083871,3.36699997025517,-4.37335744602571e-05,0.0163518224147169
79,1000,"TMLE",3.12696301830153,2.97328521615852,3.28064082044453,7.8981092499486e-17,NA
80,1000,"relax",2.94382575225472,2.73712763130537,3.15052387320408,-0.000212294383008722,0.015266641725863
80,1000,"min_var",2.98118529025555,2.78035914125613,3.18201143925496,0.000141120297701702,0.0148329401925727
80,1000,"TMLE",3.01903685205426,2.82132464298589,3.21674906112263,-1.85410714559353e-16,NA
81,1000,"relax",2.92363584672451,2.68647594282011,3.16079575062891,-0.00119500279885812,0.0175165370058483
81,1000,"min_var",2.92090058808923,2.68723184413901,3.15456933203945,0.000323113549599342,0.0172586813079669
81,1000,"TMLE",2.95899621435925,2.80348608425551,3.11450634446299,6.20712005015497e-16,NA
82,1000,"relax",3.42912602058649,3.20598173957083,3.65227030160215,5.97334249261308e-06,0.0164813486247228
82,1000,"min_var",3.40287039855957,3.19226620728877,3.61347458983037,-0.000492815398153997,0.0155551425398991
82,1000,"TMLE",3.305233473861,3.10432685097261,3.50614009674938,-3.16244426479262e-17,NA
83,1000,"relax",3.06432638171196,2.84119334772387,3.28745941570005,-0.000135621210947393,0.0164805179237
83,1000,"min_var",3.07984688961461,2.85871932865689,3.30097445057233,2.421351644146e-05,0.0163323944763032
83,1000,"TMLE",3.02991847014166,2.88475964073444,3.17507729954889,-5.17427246882196e-16,NA
84,1000,"relax",2.88193340461493,2.63800758033814,3.12585922889171,0.000513648998636496,0.0180162652171953
84,1000,"min_var",2.92483522922669,2.68892399372773,3.16074646472564,-0.000489288832554626,0.0174243108496899
84,1000,"TMLE",3.0132232703756,2.85985398444182,3.16659255630938,6.15464059924853e-16,NA
85,1000,"relax",3.11582524683475,2.8898603380077,3.34179015566181,0.000133345471086036,0.0166896790828843
85,1000,"min_var",3.19334783447355,2.97564893176583,3.41104673718127,-1.02465354259492e-05,0.0160791551296524
85,1000,"TMLE",2.99624573627866,2.79360934379385,3.19888212876347,2.61299228782041e-16,NA
86,1000,"relax",2.9838056476742,2.73611006119211,3.23150123415629,-0.0018457152263046,0.0182946983675104
86,1000,"min_var",2.850523877009,2.61930976916447,3.08173798485353,0.000100418345295475,0.0170773828529018
86,1000,"TMLE",3.11334626875215,2.95737169724472,3.26932084025957,3.37897353326622e-16,NA
87,1000,"relax",2.96991661930084,2.73801310154988,3.2018201370518,0.00187107414895214,0.0171283023968018
87,1000,"min_var",2.60577956465989,2.38214601997675,2.82941310934303,-5.0642044823068e-05,0.0165174854463185
87,1000,"TMLE",2.98539548822009,2.8073910901916,3.16339988624858,3.21876910975433e-16,NA
88,1000,"relax",2.88494904371262,2.66844108881115,3.10145699861408,-0.000372292907878443,0.0159911921941946
88,1000,"min_var",2.77973574155219,2.57376787871416,2.98570360439022,-0.000121508221065442,0.0152127051496533
88,1000,"TMLE",2.8863537076486,2.6806783124896,3.0920291028076,2.71069823674875e-10,NA
89,1000,"relax",3.28975198371291,3.07380648884567,3.50569747858015,0.000507982915297638,0.0159496491178076
89,1000,"min_var",3.58322259556442,3.37858596450361,3.78785922662524,-0.000468940609461236,0.0151143808954056
89,1000,"TMLE",3.37913160005695,3.15838564275019,3.59987755736371,5.7297439362558e-16,NA
90,1000,"relax",3.19971680079699,2.95778376614401,3.44164983544996,-0.00139612909140808,0.0178690785612069
90,1000,"min_var",3.22315550112843,2.98570631621486,3.460604686042,0.000100690082412506,0.0175379031871409
90,1000,"TMLE",3.24609393137306,3.07464871055524,3.41753915219088,5.64965646491361e-10,NA
91,1000,"relax",3.3132068265903,3.08742118170659,3.53899247147401,-1.16480202564221e-05,0.0166764387187009
91,1000,"min_var",2.96799238868356,2.75677796936784,3.17920680799927,-0.000127274337717155,0.0156002137427235
91,1000,"TMLE",3.24494983519896,3.04332756780268,3.44657210259525,1.1368943980683e-17,NA
92,1000,"relax",3.01270814876212,2.79422984404913,3.23118645347511,0.00129030242162235,0.016136721454495
92,1000,"min_var",3.02729813385844,2.81382495996798,3.2407713077489,0.000167639125127161,0.015767044465136
92,1000,"TMLE",2.92357662345258,2.73827759227924,3.10887565462592,5.57466425143288e-10,NA
93,1000,"relax",3.01044380816579,2.77856832374497,3.24231929258661,0.00079264651157099,0.0171262318660895
93,1000,"min_var",3.06621311562598,2.83680477566508,3.29562145558688,-1.76526535799436e-05,0.0169440095489122
93,1000,"TMLE",2.96652521491477,2.80243635334844,3.13061407648111,-3.84141937009863e-16,NA
94,1000,"relax",3.17344999507546,2.96056605409183,3.3863339360591,0.00120225496168082,0.0157235239549336
94,1000,"min_var",3.16211994742423,2.95740974648894,3.36683014835953,-1.89265665852019e-05,0.0151198147373308
94,1000,"TMLE",3.09059132181106,2.95379986111951,3.2273827825026,-1.07396947238159e-16,NA
95,1000,"relax",3.16236129052401,2.94752085385827,3.37720172718974,6.37647321244758e-05,0.0158680299546962
95,1000,"min_var",2.72023371263064,2.50742824327977,2.93303918198152,9.1813924264461e-05,0.0157177280710744
95,1000,"TMLE",3.04831788725812,2.91291001294996,3.18372576156628,2.62561470503776e-16,NA
96,1000,"relax",3.06220169916153,2.84017798225977,3.28422541606329,-0.000412700057702292,0.016398584201035
96,1000,"min_var",3.10487237414002,2.88376410175738,3.32598064652267,-7.58358996644589e-05,0.0163309698297522
96,1000,"TMLE",3.0642859964901,2.91686672013955,3.21170527284065,4.59157800301109e-10,NA
97,1000,"relax",3.10984801244736,2.87060287683682,3.3490931480579,-0.0024783468427944,0.0176705513975941
97,1000,"min_var",2.75661908108205,2.53965335366343,2.97358480850066,0.000445044104431793,0.0160250030918417
97,1000,"TMLE",3.12620250712599,2.985294469874,3.26711054437798,5.37166328723471e-10,NA
98,1000,"relax",3.08757750329018,2.85974664588419,3.31540836069616,0.00111516061844008,0.0168274973093036
98,1000,"min_var",3.20027139441729,2.9792750843035,3.42126770453107,0.00030036330926288,0.0163227003407136
98,1000,"TMLE",3.21368263683806,3.01060345577734,3.41676181789877,4.53847571503518e-17,NA
99,1000,"relax",2.78495919620812,2.55240427031443,3.01751412210181,0.00144929887799051,0.0171764151454166
99,1000,"min_var",2.95250166512698,2.72440699074863,3.18059633950532,3.19238061027253e-05,0.0168469827268766
99,1000,"TMLE",2.8429951441393,2.69192245806806,2.99406783021053,-3.97880946939599e-16,NA
100,1000,"relax",3.22225157716036,2.99684970874484,3.44765344557588,1.53845606334049e-05,0.0166480931400582
100,1000,"min_var",3.21855051918002,3.01070445405337,3.42639658430667,-0.000250834701087127,0.0153514284302393
100,1000,"TMLE",3.26609653750839,3.09259141909821,3.43960165591856,3.87270971584711e-16,NA
101,1000,"relax",3.33130899798036,3.08626572223331,3.5763522737274,0.00173643530157206,0.0180987997422512
101,1000,"min_var",2.91880226788878,2.68085792700103,3.15674660877654,0.000932413209202532,0.017574475212187
101,1000,"TMLE",3.12952413106691,2.92895198124052,3.3300962808933,-8.16558626270947e-16,NA
102,1000,"relax",3.10187663456559,2.86125282916873,3.34250043996246,0.000943874958411844,0.0177723794044932
102,1000,"min_var",3.50373732814508,3.27053746696971,3.73693718932045,0.000200937867244043,0.0172240498110659
102,1000,"TMLE",3.224446092142,3.02855888652397,3.42033329776003,-1.59277105393762e-16,NA
103,1000,"relax",2.98914944147438,2.75267697305352,3.22562190989524,0.00361471689558775,0.0174657632920443
103,1000,"min_var",2.92147668492794,2.70207902558885,3.14087434426703,-8.46239900344196e-05,0.0162046246247373
103,1000,"TMLE",2.91999919191036,2.70762522876701,3.13237315505371,4.90657769185166e-10,NA
104,1000,"relax",2.96219750980854,2.76113242664439,3.1632625929727,-0.000368319432440973,0.0148505877757842
104,1000,"min_var",3.038144018621,2.83892526227436,3.23736277496764,-8.4066389680411e-06,0.0147142188049275
104,1000,"TMLE",2.99389263758373,2.81854287754448,3.16924239762298,4.26296172841012e-15,NA
105,1000,"relax",3.05402596017122,2.83625205924406,3.27179986109839,-0.000263616719265502,0.0160846944685737
105,1000,"min_var",2.88178377920449,2.6711037190637,3.09246383934528,-0.000142090729062275,0.0155607461847262
105,1000,"TMLE",2.99093899160661,2.79081572778269,3.19106225543054,-4.08757446293539e-16,NA
106,1000,"relax",3.05736828727007,2.82106999756899,3.29366657697115,0.00145780860818544,0.0174528985204683
106,1000,"min_var",2.75096885342538,2.5210131960871,2.98092451076367,0.000565210920722541,0.0169844341946346
106,1000,"TMLE",3.01021661755459,2.78845149634029,3.23198173876888,6.10957275439319e-17,NA
107,1000,"relax",2.83078005888432,2.59667547002916,3.06488464773949,0.000407129223691307,0.0172908726408211
107,1000,"min_var",2.48340778377771,2.25557492824828,2.71124063930715,5.31145267516373e-05,0.0168276448899139
107,1000,"TMLE",2.82776515307746,2.6747001580682,2.98083014808673,-4.26202042408397e-17,NA
