"b","n","selector","psi","lower","upper","PnEIC","sn"
66,1000,"min_var",3.0632387787427,2.92617615743718,3.20030140004822,-1.45134150180641e-05,0.0101233911748612
67,1000,"relax",3.13883832531732,2.99848599968768,3.27919065094695,-8.05929788449435e-05,0.0103663674393264
67,1000,"min_var",3.14838497768342,3.01022560938988,3.28654434597697,1.42355260039258e-05,0.0102043964750215
68,1000,"relax",3.14857722192168,3.01402461686702,3.28312982697635,0.000819034300358127,0.00993800236410681
68,1000,"min_var",3.15434246650979,3.02265456940817,3.28603036361141,1.75005670443482e-05,0.00972641616406067
69,1000,"relax",3.13678782688797,3.00241357127508,3.27116208250085,-0.000563664903724527,0.00992482954464859
69,1000,"min_var",3.13901767246902,3.0066538910425,3.27138145389554,-1.9074401445921e-06,0.00977633671384137
70,1000,"relax",3.15399712976843,3.0191975307193,3.28879672881756,8.86734930859974e-06,0.00995624524316463
70,1000,"min_var",3.16517016991496,3.03185954533431,3.29848079449561,-3.96960733786491e-06,0.00984627017592728
71,1000,"relax",3.08363939986467,2.94475613481055,3.22252266491879,-0.000642862259473824,0.0102578632043726
71,1000,"min_var",3.10698612972012,2.96991686016197,3.24405539927826,-1.95164088080703e-05,0.0101238822121789
72,1000,"relax",3.12818309887052,2.98316863095631,3.27319756678472,-0.00103534173870449,0.0107107114304892
72,1000,"min_var",3.13797935750909,2.99473504498525,3.28122367003293,1.47850932082621e-05,0.0105799684512121
73,1000,"relax",3.0455226117599,2.90504641103608,3.18599881248372,0.00011134933907436,0.0103755168049468
73,1000,"min_var",3.05391135055322,2.91552195857888,3.19230074252756,1.80305403985489e-05,0.0102213859334017
74,1000,"relax",3.19613083372056,3.05820126384671,3.33406040359442,1.13329551150339e-05,0.0101874236543371
74,1000,"min_var",3.1970633059518,3.06094801792323,3.33317859398038,-2.20757156987589e-05,0.010053421512497
75,1000,"relax",2.96375272655293,2.81988637934448,3.10761907376139,-0.000200289406671403,0.0106259116877905
75,1000,"min_var",2.94971738009604,2.81060204437642,3.08883271581565,2.91163408730492e-05,0.0102750038522358
76,1000,"relax",3.27184039946556,3.1345163633256,3.40916443560553,-1.98829463679871e-05,0.0101426991714744
76,1000,"min_var",3.26285844597757,3.12690221636376,3.39881467559138,2.47231126704736e-06,0.0100416735206885
77,1000,"relax",3.1030924572736,2.96262522416607,3.24355969038113,0.00308690414635573,0.0103748544603434
77,1000,"min_var",3.09396604864709,2.95707234956393,3.23085974773025,-1.13904768248566e-05,0.0101109146461122
78,1000,"relax",3.13495460984159,2.99386157398959,3.2760476456936,0.000172099203674556,0.0104210760043373
78,1000,"min_var",3.1331747418794,2.99384377880255,3.27250570495625,1.77663501933018e-05,0.0102909300038336
79,1000,"relax",3.057571000368,2.91656236861615,3.19857963211984,0.000109858698983312,0.0104148419507745
79,1000,"min_var",3.0508890146403,2.91336113375843,3.18841689552217,1.51495737126613e-05,0.0101577550637489
80,1000,"relax",3.05283649078369,2.91744698251849,3.18822599904889,0.000178907025546604,0.00999981570530114
80,1000,"min_var",3.03220842272222,2.90117289438974,3.1632439510547,3.28177440430658e-05,0.00967823246395806
81,1000,"relax",3.15966641516626,3.01897215678076,3.30036067355175,-3.49585770976166e-05,0.0103916224578725
81,1000,"min_var",3.16961761769719,3.03124398035046,3.30799125504393,2.17784066421451e-05,0.0102202223028181
82,1000,"relax",3.19767436619401,3.0584869449391,3.33686178744892,3.94392041108889e-05,0.0102803280614541
82,1000,"min_var",3.20052621190805,3.06266259677843,3.33838982703767,2.61983779405366e-05,0.0101825522629301
83,1000,"relax",3.16763612634972,3.02865418322694,3.3066180694725,1.2444227908895e-05,0.0102651515276216
83,1000,"min_var",3.14632732961074,3.00931469814906,3.28333996107243,2.04701482156995e-05,0.0101196989447032
84,1000,"relax",3.13150407036066,2.99418571737848,3.26882242334284,0.000328828784888115,0.0101422794156809
84,1000,"min_var",3.13639317615785,3.00004796585367,3.27273838646203,4.49922180823606e-05,0.0100704034811299
85,1000,"relax",3.02914398283005,2.88876170838001,3.16952625728008,-0.000309821834029485,0.0103685794473943
85,1000,"min_var",3.02585119957343,2.88714021853076,3.1645621806161,4.14464461099904e-06,0.0102451383752072
86,1000,"relax",3.21111935626954,3.07126199775605,3.35097671478302,2.53517467144494e-05,0.0103298093632605
86,1000,"min_var",3.20631573288832,3.06743587813372,3.34519558764292,1.55015298143094e-05,0.0102576113209946
87,1000,"relax",2.90400176801682,2.76438311851405,3.04362041751958,-0.000514831970600679,0.010312178409836
87,1000,"min_var",2.91967373007249,2.78136941458557,3.05797804555941,1.84622946312446e-06,0.010215102217581
88,1000,"relax",3.0843718848893,2.94962859882182,3.21911517095679,0.00355167707485037,0.00995208598854078
88,1000,"min_var",3.08999013871491,2.95694434628989,3.22303593113992,-5.52472173480187e-05,0.00982670977731792
89,1000,"relax",3.06544671839152,2.92821435862855,3.20267907815448,-7.19047041910484e-05,0.010135927990411
89,1000,"min_var",3.07119347665685,2.93568758484877,3.20669936846493,-5.47796355045731e-06,0.0100084117478959
90,1000,"relax",3.15135111587286,3.01558868589199,3.28711354585373,0.000375780044534356,0.0100273595562022
90,1000,"min_var",3.15287783626676,3.01774657982032,3.28800909271319,1.85180882142241e-05,0.00998074132777904
91,1000,"relax",3.00999360421658,2.86991303681094,3.15007417162221,-7.69230442301462e-06,0.0103462954840378
91,1000,"min_var",2.9926823941786,2.8557214151855,3.12964337317171,-2.23738907111526e-05,0.0101158839137369
92,1000,"relax",3.03990864965677,2.90184831167757,3.17796898763597,0.000127427973199256,0.0101970821350449
92,1000,"min_var",3.03397982487038,2.89731881332535,3.17064083641541,4.49751617488805e-06,0.0100937284362792
93,1000,"relax",3.04959861124694,2.91237885910272,3.18681836339116,6.14882728509278e-05,0.0101349967966609
93,1000,"min_var",3.04153734185591,2.90649568196351,3.17657900174832,-2.05248605446241e-05,0.00997412376162046
94,1000,"relax",3.0869380349189,2.94898461397367,3.22489145586414,3.23793085656813e-05,0.0101891852850668
94,1000,"min_var",3.08707167173244,2.95110244763675,3.22304089582813,7.20180503123192e-06,0.0100426332879975
95,1000,"relax",3.22177967232943,3.08113282343815,3.3624265212207,4.00680624271914e-05,0.0103881208113196
95,1000,"min_var",3.20862860479504,3.07093622472603,3.34632098486405,2.74572129521867e-05,0.01016990490886
96,1000,"relax",3.11030550470114,2.9740433988994,3.24656761050287,-0.000211714431687551,0.0100642654153418
96,1000,"min_var",3.09248207490236,2.95953379893966,3.22543035086505,-2.51226036315351e-05,0.00981950724985523
97,1000,"relax",3.09267994510189,2.95871970680173,3.22664018340204,-0.000186358845007823,0.00989425038915013
97,1000,"min_var",3.09006966453155,2.95618508848446,3.22395424057863,6.68924759943637e-06,0.00988866200496688
98,1000,"relax",3.23171444494635,3.09499913996292,3.36842974992978,-0.000572088627919407,0.0100977385282355
98,1000,"min_var",3.22618712294862,3.09115498014094,3.36121926575629,-1.14574583938387e-05,0.00997342083349428
99,1000,"relax",3.12763272601455,2.99150793217138,3.26375751985773,-0.000276052626163791,0.0100541236082159
99,1000,"min_var",3.13353602101453,2.99777302935027,3.26929901267879,-1.94550538923327e-05,0.0100274010419159
100,1000,"relax",3.13270311703295,2.99307467579582,3.27233155827007,0.00110426434196192,0.0103129016234753
100,1000,"min_var",3.12686970562298,2.98841602528778,3.26532338595818,3.25610273521051e-05,0.0102261342463899
101,1000,"relax",3.05764876745105,2.92541485092429,3.1898826839778,-1.0001688796996e-05,0.00976674494354164
101,1000,"min_var",3.05264873338193,2.92082516523301,3.18447230153084,3.20009697881523e-06,0.00973643677412759
102,1000,"relax",3.15297020486332,3.01733842274137,3.28860198698528,-0.000473413226722838,0.0100177099568482
102,1000,"min_var",3.15037623837769,3.01630423463339,3.28444824212199,1.16577660288613e-05,0.00990250534079272
103,1000,"relax",3.12537333307862,2.98756347107588,3.26318319508136,0.000347796767808652,0.0101785820781699
103,1000,"min_var",3.12205836471677,2.98521928196839,3.25889744746514,2.83459595390199e-06,0.0101068807051567
104,1000,"relax",3.23088537062764,3.09680056627604,3.36497017497924,0.000115909839610707,0.00990345078860144
104,1000,"min_var",3.21890306127591,3.08686818570356,3.35093793684826,2.3913829250211e-05,0.00975204385711782
105,1000,"relax",3.14362457313538,3.00868500154484,3.27856414472591,0.00164687524580926,0.0099665835598908
105,1000,"min_var",3.13949447626561,3.00645781051294,3.27253114201828,6.35143829379638e-06,0.00982603568489633
106,1000,"relax",3.14212173592806,3.00430423421511,3.27993923764101,7.10660857017662e-06,0.0101791463441542
106,1000,"min_var",3.14250621362805,3.00610455138583,3.27890787587028,2.98488288145912e-05,0.0100745729990186
107,1000,"relax",3.13132206847668,2.99912826492556,3.26351587202779,-0.00141772016640318,0.00976378221497477
107,1000,"min_var",3.11144182612069,2.98086151812738,3.242022134114,-1.29086207823016e-05,0.00964461006917065
108,1000,"relax",3.17570595891237,3.04123164423745,3.31018027358729,-3.35284452077707e-05,0.00993221986752363
108,1000,"min_var",3.19413682549551,3.06339521549512,3.3248784354959,1.05872668839388e-05,0.00965652377182272
109,1000,"relax",3.11384928684711,2.97220517662817,3.25549339706606,-0.000191888469202083,0.0104617781398269
109,1000,"min_var",3.08964836077422,2.95087040148916,3.22842632005928,-4.57093050385084e-06,0.0102500853617852
110,1000,"relax",2.97384933308959,2.83564244495519,3.11205622122399,-9.57737142507306e-05,0.0102079062717333
110,1000,"min_var",2.97851277897805,2.84394934712472,3.11307621083138,3.61516200449869e-05,0.00993880202718796
111,1000,"relax",3.08722161276221,2.94807008731023,3.22637313821419,7.06697915355938e-05,0.0102776768116012
111,1000,"min_var",3.07832443994477,2.94073953705232,3.21590934283723,8.6076834964494e-06,0.0101619666869705
112,1000,"relax",3.08380356251121,2.94621235338395,3.22139477163846,9.60369819619803e-06,0.0101624324629872
112,1000,"min_var",3.08635893468846,2.95028950256641,3.22242836681051,-3.8649962234045e-05,0.010050034613319
113,1000,"relax",3.16490917685509,3.02921664425992,3.30060170945025,0.000885243769285709,0.0100221969628498
113,1000,"min_var",3.17654736317575,3.04295474559391,3.31013998075759,-3.71927013519078e-05,0.00986709806782421
114,1000,"relax",3.1968689015305,3.06266239303448,3.33107541002653,2.52306471891059e-06,0.00991243980872915
114,1000,"min_var",3.20381095318079,3.07161473011407,3.33600717624751,5.36254628614707e-05,0.00976396091944329
115,1000,"relax",3.17085070598602,3.03787214202569,3.30382926994635,-0.000686376033585289,0.00982174430942001
115,1000,"min_var",3.17734052564383,3.04588004000079,3.30880101128686,-1.61015928245092e-05,0.00970961964338277
116,1000,"relax",3.21517279554948,3.07521301890347,3.3551325721955,-6.88803420134787e-06,0.0103373739261525
116,1000,"min_var",3.22103479821619,3.08341455371287,3.3586550427195,4.19623509419198e-05,0.010164577004416
117,1000,"relax",3.10354186680377,2.96702914915428,3.24005458445325,-5.0369952278193e-05,0.0100827755076168
117,1000,"min_var",3.10033506230891,2.965093343106,3.23557678151182,-7.17187909858353e-06,0.00998890006342412
118,1000,"relax",3.0706920406127,2.92723700438689,3.2141470768385,6.09430293210335e-06,0.0105955324207649
118,1000,"min_var",3.05899826501425,2.91823968720838,3.19975684282013,3.2986472651953e-05,0.0103963730649049
119,1000,"relax",3.2334668954131,3.10362707767044,3.36330671315576,2.41813217367622e-06,0.00958991775118405
119,1000,"min_var",3.23713933119528,3.10842978093335,3.36584888145721,1.91962369734001e-05,0.00950643664064724
120,1000,"relax",3.09916696986556,2.96534223670648,3.23299170302464,-2.90787010899788e-05,0.00988424203285101
120,1000,"min_var",3.10152297313675,2.96829459608181,3.23475135019169,-1.85008667860765e-06,0.00984019540610311
121,1000,"relax",3.25649831948102,3.11822766850847,3.39476897045356,-0.000918863879662505,0.0102126157698209
121,1000,"min_var",3.26719723818954,3.13051433749012,3.40388013888896,1.64093585690321e-05,0.0100953451605931
122,1000,"relax",3.1956712980485,3.05764200469572,3.33370059140128,-0.000350007751550805,0.0101947891911765
122,1000,"min_var",3.20611364127912,3.0690992908978,3.34312799166043,-1.23514043698648e-06,0.0101198259034294
123,1000,"relax",3.12823343141675,2.98909832470371,3.26736853812979,0.0014067423784528,0.010276464130016
123,1000,"min_var",3.12154304726507,2.98365570148253,3.25943039304762,-9.17431088760571e-05,0.0101843049995996
124,1000,"relax",3.02842592270851,2.89042279318029,3.16642905223673,0.000167661309632799,0.0101928567414091
124,1000,"min_var",3.02502835606477,2.88784299879124,3.1622137133383,1.41730529220374e-05,0.0101324564050715
125,1000,"relax",3.1479870841521,3.01288484099905,3.28308932730516,-2.56721158897217e-05,0.00997859841736791
125,1000,"min_var",3.15050712529808,3.01647121043188,3.28454304016429,2.37925042442805e-07,0.00989983983048404
126,1000,"relax",3.1900832602635,3.05009687920408,3.33006964132292,-6.09750872523979e-06,0.010339338917638
126,1000,"min_var",3.17345201277465,3.03726619194758,3.30963783360171,2.00328237986631e-05,0.0100586310371867
127,1000,"relax",3.032318884556,2.89971259140939,3.1649251777026,-0.000198212407756828,0.00979424853388005
127,1000,"min_var",3.03020163278878,2.89937316057997,3.16103010499758,4.6322790956861e-06,0.00966293938029201
128,1000,"relax",3.04285820735335,2.90910500465405,3.17661141005266,-0.000180888926434183,0.00987895882129187
128,1000,"min_var",3.02413876988798,2.89133368588916,3.1569438538868,8.96563183175365e-06,0.00980893114785468
129,1000,"relax",3.16122567092717,3.02818303444502,3.29426830740932,-1.45486314342186e-05,0.00982647668062212
129,1000,"min_var",3.16742319474108,3.0359586505294,3.29888773895277,-4.94751954749455e-06,0.00970991940766315
130,1000,"relax",3.15070654285014,3.010368603771,3.29104448192928,-0.00061890020812354,0.0103653048543783
130,1000,"min_var",3.15771133188674,3.02152334027285,3.29389932350064,-9.0549809697623e-06,0.0100587913706465
131,1000,"relax",3.07580602306873,2.93596528097918,3.21564676515827,0.000626308155032775,0.0103285820807389
131,1000,"min_var",3.08911307800353,2.95092957432617,3.22729658168088,-7.43099490848541e-06,0.0102061791049548
132,1000,"relax",3.15297335529566,3.02018379329947,3.28576291729184,-5.72067591151516e-05,0.00980778469885924
132,1000,"min_var",3.13684588061631,3.0057386063335,3.26795315489911,-1.90437814805366e-05,0.00968353159156442
133,1000,"relax",3.10303155127406,2.96766101534106,3.23840208720706,0.000305345585575002,0.00999841441632435
133,1000,"min_var",3.11947828197923,2.98524222332506,3.25371434063339,1.90952353174546e-05,0.00991462237175956
134,1000,"relax",3.09612630941153,2.95736747198025,3.2348851468428,2.03005965862223e-07,0.0102486730292029
134,1000,"min_var",3.11325042093664,2.97722830820458,3.24927253366871,3.24235923571517e-05,0.0100465396218298
135,1000,"relax",3.12992073719621,2.99150917684115,3.26833229755126,-0.000145972372035456,0.0102230232812619
135,1000,"min_var",3.14494187686808,3.00802199688296,3.28186175685321,-2.44158153708406e-05,0.0101128483572101
136,1000,"relax",3.08710344748299,2.94142905074318,3.23277784422281,7.5011604562428e-06,0.010759453513382
136,1000,"min_var",3.06679404207945,2.92514768379807,3.20844040036083,-5.93054977352117e-05,0.0104619441808327
137,1000,"relax",3.08537416199863,2.94886479244905,3.22188353154821,-3.28302127725353e-06,0.0100825282182782
137,1000,"min_var",3.08713424885232,2.95159696338161,3.22267153432303,-6.57141879402562e-05,0.0100107304714413
138,1000,"relax",2.96626283111751,2.82836845202733,3.10415721020769,-6.66045796757078e-06,0.0101848244769286
138,1000,"min_var",2.97116170998827,2.83461112926473,3.1077122907118,-1.38811091088477e-06,0.0100855720593395
139,1000,"relax",3.05330356064111,2.91142527118283,3.1951818500994,-0.000690628808651728,0.0104790745261234
139,1000,"min_var",3.02565926787108,2.88796434692821,3.16335418881396,-4.25833319427846e-06,0.0101700925768018
140,1000,"relax",3.07521996085938,2.94039704320932,3.21004287850944,1.45585439232126e-05,0.00995796754583659
140,1000,"min_var",3.0795883413671,2.9471934671987,3.21198321553549,-2.49062697900719e-05,0.00977863321149791
141,1000,"relax",3.03273876683056,2.89351241529374,3.17196511836738,-2.43368069262247e-05,0.0102832034367284
141,1000,"min_var",3.02381878190219,2.88670840390246,3.16092915990193,-7.54027982975522e-06,0.0101269184654685
142,1000,"relax",3.0997221468842,2.96422549318674,3.23521880058167,-0.000657480750049691,0.0100077294246878
142,1000,"min_var",3.10266237078272,2.96819948108988,3.23712526047556,4.0693772444251e-06,0.00993137602285138
143,1000,"relax",3.03282344885945,2.89722942464226,3.16841747307665,1.82161571711696e-05,0.0100149211728886
143,1000,"min_var",3.03091444752663,2.89652420103434,3.16530469401893,9.287229131435e-06,0.00992601062469754
144,1000,"relax",2.98699402225912,2.85004682229369,3.12394122222454,-0.000393287429849726,0.0101148662001848
144,1000,"min_var",2.98314122100115,2.84865306412291,3.11762937787939,4.9371633865212e-05,0.00993324224720403
145,1000,"relax",3.07217011594772,2.93483884613527,3.20950138576018,0.000521292845412043,0.0101432334476729
145,1000,"min_var",3.06912267966777,2.93344147139279,3.20480388794275,-8.09591137018509e-06,0.0100213605530256
146,1000,"relax",3.02036027402043,2.88092980179361,3.15979074624726,-6.0963403247159e-06,0.0102982797104206
146,1000,"min_var",3.04037889962107,2.90382134856454,3.1769364506776,-2.09938172686619e-05,0.0100860868853865
147,1000,"relax",3.11378104310095,2.97601338176977,3.25154870443213,5.74199982925504e-05,0.0101754651532053
147,1000,"min_var",3.13211113680623,2.99702577868747,3.267196494925,4.65138265375809e-05,0.00997735129539223
148,1000,"relax",3.09884067704529,2.95875382224711,3.23892753184346,-0.000225543675809978,0.0103467598683726
148,1000,"min_var",3.10058269846141,2.96300130857392,3.23816408834891,-2.48269506698216e-06,0.0101617072178093
149,1000,"relax",3.0773995923841,2.9364579537338,3.2183412310344,-2.94024817501617e-05,0.010409893866705
149,1000,"min_var",3.07653435043275,2.93698992369999,3.21607877716552,-4.36121151444613e-06,0.0103066963453048
150,1000,"relax",3.00639933793068,2.87457123284993,3.13822744301142,-0.000583188482480726,0.00973677187012406
150,1000,"min_var",3.00680875463247,2.87701964878092,3.13659786048403,-2.82380714933348e-05,0.00958617219089939
151,1000,"relax",3.13465044958442,2.99761590364444,3.27168499552441,2.12773714841727e-05,0.0101213175394309
151,1000,"min_var",3.11018581280291,2.97762876337395,3.24274286223187,1.09276031419426e-05,0.00979061141230863
152,1000,"relax",3.249108346771,3.10811074832485,3.39010594521715,-0.000450449177578946,0.0104140270351655
152,1000,"min_var",3.24753612121969,3.1081061857972,3.38696605664219,-1.94649807834324e-05,0.0102982400622649
153,1000,"relax",3.05161380947709,2.9137186619402,3.18950895701398,-7.53148938066705e-06,0.0101848812340999
153,1000,"min_var",3.05846095350578,2.92127288245781,3.19564902455376,1.61861115180541e-05,0.010132656843382
154,1000,"relax",3.08524317263633,2.94529504680821,3.22519129846445,0.000867764150758591,0.0103365134013356
154,1000,"min_var",3.09227682774991,2.95485721657588,3.22969643892393,-4.31249558992436e-05,0.0101497583058111
155,1000,"relax",3.0782243590951,2.9381710803825,3.21827763780769,-0.00049091775345988,0.0103442799519282
155,1000,"min_var",3.09077230650675,2.95280037562897,3.22874423738452,2.76224178485215e-05,0.010190552421387
156,1000,"relax",3.04655647090077,2.90599053975819,3.18712240204336,-2.18402245620707e-05,0.0103821442583021
156,1000,"min_var",3.04344576221734,2.90467949296141,3.18221203147327,-3.53670483665012e-06,0.0102492219408421
157,1000,"relax",3.06491921856582,2.92575025832331,3.20408817880834,0.00274372321996921,0.0102789645383567
157,1000,"min_var",3.07874828090392,2.94251213598738,3.21498442582046,4.14889605268905e-06,0.0100623479545959
158,1000,"relax",3.04670241485327,2.91094950260129,3.18245532710526,0.000146013223096941,0.0100266565804987
158,1000,"min_var",3.0489064241156,2.91574580820819,3.18206704002301,-1.91265509343331e-05,0.00983519059446009
159,1000,"relax",3.05775941081524,2.92836180780606,3.18715701382442,-0.000660369433990195,0.00955725594530518
159,1000,"min_var",3.07723239972852,2.94882414311603,3.20564065634101,-1.12761219630553e-05,0.00948418321047993
160,1000,"relax",3.13904847783506,3.00161320172217,3.27648375394795,5.33363757210961e-06,0.0101509153120202
160,1000,"min_var",3.15149834831342,3.01497117609177,3.28802552053508,-1.97125762246712e-05,0.010083843116619
161,1000,"relax",3.10766980727255,2.97239831170916,3.24294130283595,0.000278621540854706,0.00999109933367033
161,1000,"min_var",3.11462980653554,2.98272447490081,3.24653513817028,1.65043468529488e-05,0.00974247579295652
162,1000,"relax",3.0783786716795,2.94178091940218,3.21497642395681,0.000323475062379525,0.0100890561317051
162,1000,"min_var",3.08238541981772,2.94895822800174,3.21581261163369,2.53676410455725e-06,0.00985487978597382
163,1000,"relax",3.13911470954388,2.99902860495211,3.27920081413566,-2.33489347138559e-06,0.0103467044584232
163,1000,"min_var",3.12408120509759,2.98706511731262,3.26109729288256,9.5723287480882e-06,0.0101199542273783
164,1000,"relax",3.09789477601562,2.9599491974766,3.23584035455463,-0.000132938734056987,0.010188606048035
164,1000,"min_var",3.11343469063103,2.9774095677635,3.24945981349857,1.78391709542092e-05,0.0100467619492487
165,1000,"relax",3.10739129768655,2.97074569931261,3.24403689606048,-1.61949697554174e-05,0.0100925900255387
165,1000,"min_var",3.08146014276721,2.94805878499901,3.2148615005354,-1.73317873737963e-05,0.00985297169338912
166,1000,"relax",3.16970718009651,3.02742525487241,3.3119891053206,-0.000619264419113226,0.010508886904659
166,1000,"min_var",3.15784356267869,3.01766381917269,3.2980233061847,-1.95279702537707e-05,0.0103536205917125
167,1000,"relax",3.12641202215552,2.98935316823918,3.26347087607186,-4.2831502353304e-06,0.0101231129169813
167,1000,"min_var",3.12903211082697,2.99408037192044,3.26398384973349,-1.84714654522137e-05,0.00996748223305312
168,1000,"relax",3.06541877192259,2.9285763403095,3.20226120353568,8.74718353663802e-07,0.0101071280509844
168,1000,"min_var",3.07281806987092,2.93649695025478,3.20913918948706,-5.46179210463058e-06,0.0100686241524087
169,1000,"relax",3.13100121742651,2.99149535767956,3.27050707717346,-0.000276322239495976,0.0103038478029368
169,1000,"min_var",3.11361128753111,2.97618082428375,3.25104175077847,-2.48667631831086e-05,0.0101505598356696
170,1000,"relax",3.11777850970566,2.97578310220052,3.25977391721081,0.00220422384094958,0.0104877248188926
170,1000,"min_var",3.1249747679719,2.98573772914945,3.26421180679434,4.066807974985e-05,0.0102839927954312
171,1000,"relax",3.01120485275924,2.86913790039563,3.15327180512286,-1.4035120082065e-05,0.0104930090939338
171,1000,"min_var",2.99940580674611,2.85981888396757,3.13899272952465,4.30574254138829e-06,0.0103098350864927
172,1000,"relax",3.1053989723435,2.96493457826574,3.24586336642127,-5.08042020959435e-05,0.010374644770724
172,1000,"min_var",3.12800720737383,2.98926581087362,3.26674860387404,-1.53309070096605e-06,0.0102473848489101
173,1000,"relax",3.13350158732086,2.99260992556438,3.27439324907734,0.000896760547669845,0.0104062025930304
173,1000,"min_var",3.1216681568265,2.98240598447275,3.26093032918024,-1.47110950173577e-05,0.0102858491481446
174,1000,"relax",3.04163425307721,2.90479218969732,3.1784763164571,-8.37734625573641e-05,0.0101071008534254
174,1000,"min_var",3.03290743295394,2.89756667657324,3.16824818933464,-2.26269932915009e-05,0.00999621491033167
175,1000,"relax",3.01285357715845,2.87431060357681,3.15139655074009,4.10435247646906e-05,0.01023272941037
175,1000,"min_var",3.02319589575226,2.88640477571137,3.15998701579316,7.87444937368366e-06,0.0101033381984911
176,1000,"relax",3.14479445985079,3.00417821766905,3.28541070203253,-0.00033947364624175,0.0103858602118198
176,1000,"min_var",3.15304999360649,3.01619146149196,3.28990852572102,7.14544405871732e-06,0.0101083172276734
177,1000,"relax",3.11240928497851,2.96306362681538,3.26175494314164,0.000532073346982301,0.0110306114347715
177,1000,"min_var",3.1552241300039,3.00965724781311,3.30079101219469,1.65466632411003e-05,0.0107515125311767
178,1000,"relax",3.11401294076689,2.96959107085528,3.25843481067849,-0.000317204509912306,0.0106669423756393
178,1000,"min_var",3.11688900704324,2.97402020431685,3.25975780976963,1.40247085346084e-05,0.0105522334456115
179,1000,"relax",3.02374086191356,2.88530731575953,3.1621744080676,-0.000709044692984583,0.0102246471437069
179,1000,"min_var",3.02403637904424,2.88612686009265,3.16194589799584,3.08424148556562e-05,0.0101859427011243
180,1000,"relax",3.11806233144581,2.98149534985736,3.25462931303427,-0.000112179500527605,0.0100867834207569
180,1000,"min_var",3.11888218664557,2.98339991140622,3.25436446188492,-2.55406286587467e-05,0.0100066674374402
181,1000,"relax",3.01856504813999,2.87838087060026,3.15874922567972,0.00498682994391439,0.0103539480876959
181,1000,"min_var",3.03182653934032,2.89364700542881,3.17000607325183,9.35286643270768e-05,0.0102058858996143
182,1000,"relax",3.14030281747937,2.99815283053404,3.2824528044247,-0.000238167786149057,0.0104991419954042
182,1000,"min_var",3.13794052491993,2.9979967307651,3.27788431907475,-3.30980162958226e-05,0.0103361934656539
183,1000,"relax",3.16786399271846,3.02804784016751,3.30768014526941,-1.70622852596205e-05,0.0103267659071125
183,1000,"min_var",3.17714944734197,3.03827312673328,3.31602576795066,-4.16985010065565e-06,0.0102573502903708
184,1000,"relax",3.04154369966976,2.90372241312562,3.17936498621391,-0.000430109984194242,0.0101794258902939
184,1000,"min_var",3.02637914581262,2.88950900003811,3.16324929158712,6.4885192722571e-05,0.0101091750080204
185,1000,"relax",2.9786416562888,2.83368892301,3.12359438956761,-0.000337567987494767,0.0107061517346561
185,1000,"min_var",2.97662503925182,2.83468072767316,3.11856935083048,-1.97045508694992e-05,0.010483950893906
186,1000,"relax",3.13772548954248,2.99277962834867,3.2826713507363,1.28608210135541e-05,0.0107056441651681
186,1000,"min_var",3.13759664634732,2.99483765880834,3.2803556338863,-6.60063272894028e-06,0.0105441225391622
187,1000,"relax",3.10720302435279,2.97028154058015,3.24412450812543,-0.000169252228960049,0.0101129668123238
187,1000,"min_var",3.103569528898,2.96918434827533,3.23795470952067,-6.45455182257512e-06,0.00992563646156447
188,1000,"relax",3.02250178628087,2.88501653823759,3.15998703432415,-3.20827136661323e-05,0.0101546062190983
188,1000,"min_var",3.02303858703356,2.88824482550532,3.1578323485618,-2.20440977048963e-05,0.009955814086173
189,1000,"relax",3.01030641685784,2.86925484026691,3.15135799344877,6.27742259285326e-06,0.0104180138396589
189,1000,"min_var",3.01027663968861,2.87021557049251,3.15033770888471,-2.23715397361594e-05,0.0103448553539689
190,1000,"relax",3.08969664959431,2.94641189721538,3.23298140197323,-0.000569566277458972,0.0105829553229664
190,1000,"min_var",3.09002911295995,2.95014581809983,3.22991240782007,8.23802891029674e-06,0.0103317250115978
191,1000,"relax",3.16377634841919,3.02466655224603,3.30288614459235,0.000481914781001333,0.0102745947035183
191,1000,"min_var",3.17455246820219,3.03769810869546,3.31140682770892,-1.52502629448143e-05,0.0101080090405061
192,1000,"relax",3.18024913928062,3.04322568693494,3.31727259162629,-4.64451040457832e-05,0.0101204981709284
192,1000,"min_var",3.17073067451954,3.03613578610765,3.30532556293143,1.16148782792459e-05,0.00994112539620203
193,1000,"relax",3.08599360276699,2.9486869279963,3.22330027753769,-0.00023883040349745,0.0101414168675846
193,1000,"min_var",3.08666265650794,2.95173317960292,3.22159213341296,1.32542540793276e-05,0.00996583797039857
194,1000,"relax",2.96833562115312,2.82741699298599,3.10925424932025,-0.00102236273090332,0.01040819432149
194,1000,"min_var",2.94973922935057,2.81065435900237,3.08882409969878,2.1831927442364e-05,0.0102727536919137
195,1000,"relax",3.10092716828108,2.9635893794091,3.23826495715306,-0.000533486794403443,0.010143714942839
195,1000,"min_var",3.09995634465143,2.96288833751698,3.23702435178588,-0.000114963908243465,0.0101237889700621
196,1000,"relax",3.1599020419085,3.02060584812645,3.29919823569055,-0.000645077325009025,0.0102883619574268
196,1000,"min_var",3.16404878752545,3.02656497246253,3.30153260258836,6.59936756620698e-05,0.0101545003797329
197,1000,"relax",3.06181114785522,2.91140847592681,3.21221381978364,0.000114588162905935,0.0111086820547645
